







【狂飙】,#genre#
CCTV10[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV9[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV7[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225624/index.m3u8
CCTV7[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/index.m3u8?fmt=ts2hls
CCTV10[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls
CCTV12[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls
CCTV14[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225494/index.m3u8?fmt=ts2hls
CCTV16[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226921/index.m3u8
CCTV3[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225647/index.m3u8codeyj
CCTV13[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8codeyj
CCTV11[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225626/index.m3u8codeyj
CCTV5[1920*1080],http://39.134.67.99/PLTV/88888888/224/3221225818/index.m3u8
CCTV9[1920*1080],http://39.134.67.99/PLTV/88888888/224/3221225676/index.m3u8
CCTV7[1920*1080],http://39.134.67.99/PLTV/88888888/224/3221225671/index.m3u8
CCTV3[1920*1080],http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV7[1920*1080],http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/1.m3u8
CCTV14[1920*1080],http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/1.m3u8
CCTV5[1920*1080],http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8
CCTV5[1920*1080],http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8
CCTV3[1920*1080],http://39.134.67.226/PLTV/88888888/224/3221225799/index.m3u8
CCTV5[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225818/index.m3u8
CCTV13[1280*720],http://39.134.67.110/PLTV/88888888/224/3221225812/index.m3u8
CCTV3[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225799/index.m3u8
CCTV17[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV10[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV9[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV14[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV7[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225671/index.m3u8
CCTV12[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225669/index.m3u8
CCTV11[1280*720],http://39.134.67.110/PLTV/88888888/224/3221225517/index.m3u8
CCTV15[1280*720],http://39.134.67.110/PLTV/88888888/224/3221225513/index.m3u8
CCTV5+[1920*1080],http://39.134.67.110/PLTV/88888888/224/3221225507/index.m3u8
CCTV10[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV14[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV7[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225671/index.m3u8
CCTV-12[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV5+[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV3[1920*1080],http://39.134.66.46/PLTV/88888888/224/3221225799/index.m3u8
CCTV17[1920*1080],http://39.134.66.46/PLTV/88888888/224/3221225708/index.m3u8
CCTV9[1920*1080],http://39.134.66.46/PLTV/88888888/224/3221225676/index.m3u8
CCTV16[1920*1080],http://39.134.66.4/PLTV/88888888/224/3221225893/index.m3u8
CCTV5[1920*1080],http://39.134.66.2/PLTV/88888888/224/3221225818/index.m3u8
CCTV6[1920*1080],http://39.134.66.2/PLTV/88888888/224/3221225814/index.m3u8
CCTV7[1920*1080],http://39.134.66.2/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920*1080],http://39.134.66.163/PLTV/88888888/224/3221225671/index.m3u8
CCTV-5[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225818/index.m3u8
CCTV-6[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225814/index.m3u8
CCTV-3[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225799/index.m3u8
CCTV-8[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225795/index.m3u8
CCTV17[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV-10[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV-9[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV-14,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV7[1920*1080],http://39.134.66.110/PLTV/88888888/224/3221225671/index.m3u8
CCTV-12,http://39.134.66.110/PLTV/88888888/224/3221225669/index.m3u8
CCTV-5+,http://39.134.66.110/PLTV/88888888/224/3221225507/index.m3u8
CCTV5[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225818/index.m3u8
CCTV9[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8
CCTV14[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225674/index.m3u8
CCTV7[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225671/index.m3u8
CCTV6[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225814/index.m3u8
CCTV3[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225799/index.m3u8
CCTV8[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225795/index.m3u8
CCTV17[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225708/index.m3u8
CCTV17[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225708/1.m3u8
CCTV10[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225677/index.m3u8
CCTV9[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225676/index.m3u8
CCTV7[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225671/index.m3u8
CCTV-7,http://39.134.65.183/PLTV/88888888/224/3221225671/1.m3u8
CCTV-15,http://39.134.65.183/PLTV/88888888/224/3221225513/1.m3u8
CCTV5+[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225507/index.m3u8
CCTV5[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225818/index.m3u8
CCTV5[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225818/1.m3u8
CCTV6[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225814/index.m3u8
CCTV3[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225799/index.m3u8
CCTV8[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225795/index.m3u8
CCTV17[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225708/index.m3u8
CCTV10[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225677/index.m3u8
CCTV9[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225676/index.m3u8
CCTV14[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225674/index.m3u8
CCTV7[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225671/index.m3u8
CCTV-7,http://39.134.65.181/PLTV/88888888/224/3221225671/1.m3u8
CCTV12[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225669/index.m3u8
CCTV-15[1280*720],http://39.134.65.181/PLTV/88888888/224/3221225513/1.m3u8
CCTV5+[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225507/index.m3u8
CCTV5[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225818/index.m3u8
CCTV3[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225799/index.m3u8
CCTV10[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225677/index.m3u8
CCTV9[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225676/index.m3u8
CCTV-7,http://39.134.65.179/PLTV/88888888/224/3221225671/1.m3u8
CCTV12[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225669/1.m3u8
CCTV6[1920*1080],http://39.134.65.177/PLTV/88888888/224/3221225814/index.m3u8
CCTV8[1920*1080],http://39.134.65.177/PLTV/88888888/224/3221225795/index.m3u8
CCTV8[1920*1080],http://39.134.65.177/PLTV/88888888/224/3221225795/1.m3u8
CCTV3[1920*1080],http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8
CCTV-4,http://39.134.65.175/PLTV/88888888/224/3221225797/index.m3u8
CCTV8[1920*1080],http://39.134.65.175/PLTV/88888888/224/3221225795/index.m3u8
CCTV-15,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8
CCTV5+[1920*1080],http://39.134.65.175/PLTV/88888888/224/3221225507/index.m3u8
CCTV5[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225818/index.m3u8
CCTV5[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225818/1.m3u8
CCTV6[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225814/index.m3u8
CCTV3[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225799/index.m3u8
CCTV8[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225795/index.m3u8
CCTV9[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225676/index.m3u8
CCTV14[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225674/index.m3u8
CCTV7[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225671/1.m3u8
CCTV12[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225669/1.m3u8
CCTV-15,http://39.134.65.173/PLTV/88888888/224/3221225513/1.m3u8
CCTV5+[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225507/index.m3u8
CCTV10[1920*1080],http://39.134.65.166/PLTV/88888888/224/3221225677/index.m3u8
CCTV9[1920*1080],http://39.134.65.166/PLTV/88888888/224/3221225676/index.m3u8
CCTV10[1920*1080],http://39.134.65.164/PLTV/88888888/224/3221225677/index.m3u8
CCTV7[1920*1080],http://39.134.65.164/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920*1080],http://39.134.65.164/PLTV/88888888/224/3221225671/1.m3u8
CCTV6[1920*1080],http://39.134.65.142/PLTV/88888888/224/3221225814/index.m3u8
CCTV14[1920*1080],http://39.134.65.142/PLTV/88888888/224/3221225674/index.m3u8
CCTV12[1920*1080],http://39.134.65.142/PLTV/88888888/224/3221225669/index.m3u8
CCTV1[1920*1080],http://39.134.65.141/PLTV/88888888/224/3221225816/index.m3u8
CCTV1[1920*1080],http://39.134.65.141/PLTV/88888888/224/3221225816/1.m3u8
CCTV3[1920*1080],http://39.134.65.141/PLTV/88888888/224/3221225799/1.m3u8
CCTV14[1920*1080],http://39.134.65.141/PLTV/88888888/224/3221225674/index.m3u8
CCTV12[1920*1080],http://222.240.82.92:9901/tsfile/live/0012_1.m3u8
CCTV6[1920*1080],http://222.240.82.92:9901/tsfile/live/0006_1.m3u8
CCTV5[1920*1080],http://222.240.82.92:9901/tsfile/live/0005_1.m3u8
CCTV4[1920*1080],http://222.240.82.92:9901/tsfile/live/0004_1.m3u8
CCTV1[1920*1080],http://222.240.82.92:9901/tsfile/live/0001_1.m3u8
CCTV15[1920*1080],http://219.140.56.34:3333/tsfile/live/1015_1.m3u8
CCTV13[1920*1080],http://219.140.56.34:3333/tsfile/live/1013_1.m3u8
CCTV9[1920*1080],http://219.140.56.34:3333/tsfile/live/1009_1.m3u8
CCTV12[1920*1080],http://219.140.56.34:3333/tsfile/live/0012_1.m3u8
CCTV10[1920*1080],http://219.140.56.34:3333/tsfile/live/0010_1.m3u8
CCTV3[1920*1080],http://219.140.56.34:3333/tsfile/live/0003_1.m3u8
CCTV2[1920*1080],http://219.140.56.34:3333/tsfile/live/0002_1.m3u8
CCTV1[1920*1080],http://219.140.56.34:3333/tsfile/live/0001_1.m3u8
CCTV4[1920*1080],http://183.196.25.171:808/hls/4/index.m3u8
CCTV2[1920*1080],http://183.196.25.171:808/hls/2/index.m3u8
CCTV14[1920*1080],http://183.196.25.171:808/hls/14/index.m3u8
CCTV13[1920*1080],http://183.196.25.171:808/hls/13/index.m3u8
CCTV12[1920*1080],http://183.196.25.171:808/hls/12/index.m3u8
CCTV9[1920*1080],http://182.151.211.171:808/hls/9/index.m3u8
CCTV6[1920*1080],http://182.151.211.171:808/hls/6/index.m3u8
CCTV4[1920*1080],http://182.151.211.171:808/hls/4/index.m3u8
CCTV16[785*576],http://182.151.211.171:808/hls/18/index.m3u8
CCTV15[1920*1080],http://182.151.211.171:808/hls/15/index.m3u8
CCTV14[720*540],http://123.6.9.146/live/jz-cctv-14/live.m3u8
CCTV1[1920*1080],http://117.169.120.242:8080/wh7f454c46tw1490432856_1716888660/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8?icpid=88888888&RTS=1663085841&from=79102&ocs=2_117.169.120.136_8080&hms_devid=1403&online=1663085841&vqe=3
CCTV8[1920*1080],http://111.59.189.40:8445/tsfile/live/1006_1.m3u8
CCTV4[1920*1080],http://111.59.189.40:8445/tsfile/live/1003_1.m3u8
CCTV3[1920*1080],http://111.59.189.40:8445/tsfile/live/1002_1.m3u8
CCTV2[1920*1080],http://111.59.189.40:8445/tsfile/live/1001_1.m3u8
CCTV5[1920*1080],http://111.59.189.40:8445/tsfile/live/0113_1.m3u8
CCTV-9,http://111.40.196.35/wh7f454c46tw3640300029_615820538/PLTV/88888888/224/3221225502/index.m3u8
CCTV9[1280*720],http://111.40.196.35/PLTV/88888888/224/3221225502/index.m3u8
CCTV9[1280*720],http://111.40.196.35/PLTV/88888888/224/3221225502/index.m3u8
CCTV9[1280*720],http://111.40.196.34/PLTV/88888888/224/3221225502/index.m3u8
CCTV-9,http://111.40.196.34/PLTV/88888888/224/3221225502/index.m3u8
CCTV-8,http://111.40.196.31/PLTV/88888888/224/3221225592/index.m3u8
CCTV-6,http://111.40.196.31/PLTV/88888888/224/3221225561/index.m3u8
CCTV15[1280*720],http://111.40.196.31/PLTV/88888888/224/3221225500/index.m3u8
CCTV15[1280*720],http://111.40.196.31/PLTV/88888888/224/3221225500/index.m3u8
CCTV14[1280*720],http://111.40.196.30/PLTV/88888888/224/3221225573/index.m3u8
CCTV14[1280*720],http://111.40.196.30/PLTV/88888888/224/3221225573/index.m3u8
CCTV-3,http://111.40.196.29/PLTV/88888888/224/3221225588/index.m3u8
CCTV5+[1280*720],http://111.40.196.25/PLTV/88888888/224/3221225767/index.m3u8
CCTV3[1280*720],http://111.40.196.25/PLTV/88888888/224/3221225588/index.m3u8
CCTV-3,http://111.40.196.25/PLTV/88888888/224/3221225588/index.m3u8
CCTV8[1280*720],http://111.40.196.25/PLTV/88888888/224/3221225565/index.m3u8
CCTV-8,http://111.40.196.25/PLTV/88888888/224/3221225565/index.m3u8






【卫视频道】,#genre#


影视文化[1280*720],https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8
西藏卫视[1920*1080],https://tv.vtibet.cn/live/EfgSmE4jCTBtvchannel3.m3u8
三沙卫视[1280*720],https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
三沙卫视[1280*720],https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
澳亚卫视[720*480],https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳亚卫视[720*480],https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
美国中文电视[1280*720],https://jpts.sinovision.net/livestream.m3u8
人间衛視[1280*720],https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
宁夏卫视[960*540],http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=6
云南卫视[1280*720],http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
青海卫视[1280*720],http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视[1280*720],http://stream.qhbtv.com/qhws/sd/live.m3u8
安多卫视[1280*720],http://stream.qhbtv.com/adws/sd/live.m3u8
中天综合[1280*720],http://pull-l3-cny.douyincdn.com/third/stream-5f26752efeee9e0c53cf6b530640ce60.m3u8
河南卫视[853*480],http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视[853*480],http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视[853*480],http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
苏州4k[3840*2160],http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
延边卫视[1280*720],http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
延边卫视[1280*720],http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视[1280*720],http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边卫视[1280*720],http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视[1280*720],http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视[1280*720],http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视[1280*720],http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
海南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls
广西卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
厦门卫视[1024*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226199/index.m3u8
安多卫视[1024*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226195/index.m3u8
江西卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8
湖南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8
江苏卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
广东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8
深圳卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
山东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8
安徽卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
黑龙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
辽宁卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8
重庆卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225734/index.m3u8
江西卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8
湖南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8
江苏卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
广东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
深圳卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
山东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8
辽宁卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
重庆卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
重庆卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
安徽卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
黑龙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8
北京卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8
北京卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8
北京卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
东南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
重庆卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls
河南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
河南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
河北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
辽宁卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225601/index.m3u8?fmt=ts2hls
北京卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
深圳卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225598/index.m3u8?fmt=ts2hls
广东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls
黑龙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
东南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls
江西卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls
湖南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls
江苏卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls
四川卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
山东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
贵州卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
河北卫视[960*540],http://event.pull.hebtv.com/jishi/weishipindao.m3u8
广东卫视[1280*720],http://cm.wshls.homecdn.com/live/1bd69.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225740/index.m3u88
厦门卫视[1024*576],http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-xiamenstv/1.m3u8?zfud
